Record_id,G_id,BetType_id,Odds1,Odds2,Lastest_modified,Status
R04462,21401052,BT0006,13.75,22.56,2021-08-21 01:30:05,Expired
R04463,21401090,BT0002,8.04,11.26,2024-05-18 22:27:52,Expired
R04464,11700795,BT0004,29.11,21.01,2021-12-05 18:25:08,Expired
R04465,12200834,BT0001,20.67,22.4,2024-10-22 19:02:45,Expired
R04466,11600155,BT0007,23.91,20.76,2021-11-07 03:00:55,Expired
R04467,22200559,BT0005,17.07,3.06,2021-01-15 15:55:22,Expired
R04468,21300127,BT0007,24.26,27.54,2024-08-30 07:38:28,Expired
R04469,22201211,BT0002,10.06,9.49,2023-05-01 05:17:10,Expired
R04470,11900502,BT0004,5.4,18.83,2024-03-23 17:11:20,Expired
R04471,22000713,BT0003,8.39,27.75,2022-01-20 21:06:23,Expired
R04472,42200322,BT0005,25.24,23.01,2021-01-11 21:01:41,Expired
R04473,21800903,BT0007,4.05,19.02,2020-10-10 01:21:49,Expired
R04474,41600384,BT0005,12.28,12.55,2022-08-28 06:44:28,Expired
R04475,11301069,BT0006,23.03,2.9,2024-07-09 11:27:14,Expired
R04476,11800344,BT0007,14.89,21.5,2021-04-19 03:29:29,Expired
R04477,21400095,BT0006,24.51,12.9,2024-01-18 09:48:30,Expired
R04478,41200559,BT0006,25.68,13.94,2020-04-13 15:52:35,Expired
R04479,12201291,BT0007,10.03,5.58,2022-10-12 22:12:39,Expired
R04480,21400488,BT0002,29.0,15.61,2022-12-02 14:12:43,Expired
R04481,22000376,BT0003,29.39,4.84,2021-06-24 08:46:19,Expired
R04482,11900665,BT0002,9.43,8.77,2024-07-01 16:20:53,Expired
R04483,41300762,BT0003,12.85,20.92,2022-06-05 14:45:53,Expired
R04484,11200977,BT0001,20.3,4.9,2021-08-03 23:43:39,Expired
R04485,11900714,BT0002,16.09,2.37,2023-05-20 22:30:30,Expired
R04486,22100213,BT0003,25.44,23.12,2023-10-07 03:24:45,Expired
R04487,21400114,BT0005,29.34,20.26,2022-06-09 18:51:33,Expired
R04488,11800132,BT0006,18.93,6.05,2023-08-08 04:00:52,Expired
R04489,22001091,BT0007,7.32,25.6,2022-04-10 02:57:20,Expired
R04490,21600580,BT0006,21.47,7.27,2020-09-10 20:42:18,Expired
R04491,21800081,BT0006,28.09,28.75,2024-08-20 18:53:47,Expired
R04492,21600618,BT0002,4.82,9.06,2022-05-16 17:10:16,Expired
R04493,11401144,BT0002,25.58,26.17,2023-01-03 00:04:41,Expired
R04494,41800839,BT0001,7.73,28.04,2024-01-02 04:01:28,Expired
R04495,21301048,BT0001,25.94,20.19,2021-04-22 10:23:56,Expired
R04496,11800702,BT0007,23.09,26.46,2021-06-02 14:12:39,Expired
R04497,21701075,BT0001,21.83,28.23,2021-03-28 10:06:29,Expired
R04498,21300032,BT0002,9.61,18.81,2021-03-18 02:06:55,Expired
R04499,11900963,BT0007,29.79,13.03,2022-03-16 22:43:19,Expired
R04500,42200063,BT0002,16.08,9.57,2020-04-27 08:54:00,Expired
R04501,11201070,BT0005,25.66,23.45,2023-07-20 01:26:37,Expired
R04502,21400179,BT0006,2.32,13.63,2023-05-25 09:14:24,Expired
R04503,21400433,BT0002,7.87,2.29,2021-06-16 02:46:45,Expired
R04504,11900120,BT0001,16.53,20.67,2023-09-05 23:55:27,Expired
R04505,21300471,BT0004,29.29,22.78,2020-01-29 12:48:10,Expired
R04506,11200464,BT0002,9.06,14.93,2021-03-24 07:56:06,Expired
R04507,21900289,BT0005,13.9,28.01,2021-11-19 05:26:39,Expired
R04508,41200740,BT0003,11.05,5.51,2021-01-06 22:04:58,Expired
R04509,41700373,BT0006,10.94,14.32,2023-12-23 03:49:00,Expired
R04510,42200719,BT0007,14.0,21.63,2021-03-15 01:18:30,Expired
R04511,11200851,BT0006,22.87,9.73,2021-07-31 23:19:36,Expired
R04512,41700525,BT0004,21.5,10.2,2020-04-16 04:01:42,Expired
R04513,21401051,BT0004,20.47,5.15,2023-12-12 21:41:15,Expired
R04514,42100476,BT0005,9.06,22.95,2024-06-02 03:46:28,Expired
R04515,21801032,BT0003,21.47,4.82,2020-08-11 02:08:02,Expired
R04516,11500229,BT0005,21.15,7.92,2021-10-08 03:24:22,Expired
R04517,11201241,BT0006,13.26,8.2,2024-10-18 15:51:07,Expired
R04518,21200131,BT0005,2.38,15.39,2022-08-15 13:38:15,Expired
R04519,42000644,BT0004,9.54,22.73,2020-02-03 05:55:50,Expired
R04520,41601270,BT0007,3.54,4.98,2023-02-26 17:19:51,Expired
R04521,11400435,BT0006,13.94,10.52,2021-08-06 13:29:12,Expired
R04522,21700413,BT0006,25.23,12.28,2020-06-30 21:33:41,Expired
R04523,21200274,BT0004,1.86,19.0,2024-02-18 13:37:25,Expired
R04524,21300869,BT0005,1.72,20.47,2021-05-10 10:03:55,Expired
R04525,41500691,BT0005,13.76,10.27,2020-12-14 15:12:56,Expired
R04526,21201284,BT0004,3.31,8.6,2024-10-08 19:50:48,Expired
R04527,11700584,BT0005,11.82,25.25,2022-03-26 07:21:32,Expired
R04528,21600584,BT0007,18.2,1.86,2022-12-19 14:11:33,Expired
R04529,42200088,BT0003,10.88,2.84,2024-09-12 21:19:38,Expired
R04530,21701064,BT0004,17.53,23.35,2022-11-17 00:11:09,Expired
R04531,42100195,BT0007,3.98,14.27,2024-07-04 12:49:01,Expired
R04532,21600516,BT0007,15.7,28.11,2024-08-03 05:40:58,Expired
R04533,22000077,BT0004,23.01,25.74,2020-10-14 05:39:00,Expired
R04534,41300964,BT0002,22.67,3.62,2021-08-27 21:53:51,Expired
R04535,21400665,BT0003,15.39,14.15,2023-12-03 13:47:24,Expired
R04536,21901022,BT0002,8.47,24.59,2022-11-25 00:32:49,Expired
R04537,41600451,BT0001,25.86,8.17,2021-10-01 01:14:51,Expired
R04538,21200758,BT0004,25.69,20.79,2023-12-22 15:21:05,Expired
R04539,41500867,BT0005,17.98,28.97,2020-09-10 08:27:46,Expired
R04540,21300838,BT0001,22.26,28.49,2024-07-29 06:09:04,Expired
R04541,12000420,BT0003,20.83,2.77,2020-12-27 18:59:14,Expired
R04542,21200199,BT0001,22.32,2.28,2024-04-04 13:37:23,Expired
R04543,11700416,BT0006,11.32,13.17,2019-12-08 16:37:21,Expired
R04544,41301263,BT0005,4.71,2.49,2024-09-19 09:00:19,Expired
R04545,11800805,BT0007,29.58,10.85,2021-09-25 13:12:42,Expired
R04546,22200863,BT0003,19.09,7.38,2022-02-09 15:37:19,Expired
R04547,11300246,BT0002,12.28,17.41,2023-12-10 23:30:00,Expired
R04548,21700326,BT0006,11.25,3.97,2024-10-14 05:51:20,Expired
R04549,21500186,BT0003,21.21,23.67,2020-07-30 17:07:02,Expired
R04550,41401031,BT0002,17.44,17.85,2020-06-01 18:59:15,Expired
R04551,11700944,BT0002,12.3,29.86,2020-08-29 18:21:14,Expired
R04552,21300986,BT0005,4.22,2.56,2019-12-13 04:25:58,Expired
R04553,21200494,BT0007,1.9,14.85,2021-08-09 20:23:13,Expired
R04554,41900599,BT0005,2.93,20.07,2022-11-24 06:55:39,Expired
R04555,22100066,BT0004,24.27,4.31,2021-06-18 15:47:13,Expired
R04556,41701245,BT0005,18.31,5.97,2021-08-09 21:31:03,Expired
R04557,21900215,BT0005,20.11,27.02,2023-11-06 03:43:08,Expired
R04558,41900214,BT0002,29.21,4.84,2022-02-11 07:17:00,Expired
R04559,11501188,BT0003,16.42,5.85,2024-03-21 02:23:35,Expired
R04560,21900227,BT0007,4.71,14.5,2022-06-04 23:42:52,Expired
R04561,41800765,BT0005,25.36,11.2,2020-07-26 00:24:12,Expired
R04562,12000230,BT0005,14.92,7.34,2020-12-17 20:59:39,Expired
R04563,22200019,BT0005,10.28,17.63,2024-03-25 08:35:51,Expired
R04564,21601216,BT0006,24.44,6.52,2022-11-11 03:44:37,Expired
R04565,41700087,BT0006,11.83,29.12,2023-01-09 19:37:21,Expired
R04566,11500247,BT0007,11.6,10.25,2023-07-17 10:13:17,Expired
R04567,11800047,BT0007,21.37,9.24,2022-06-05 00:11:20,Expired
R04568,21201129,BT0001,18.92,28.57,2024-01-07 19:28:12,Expired
R04569,41500717,BT0006,24.21,23.77,2021-02-27 17:46:21,Expired
R04570,41900110,BT0007,3.42,25.75,2024-11-13 00:05:16,Expired
R04571,21600680,BT0002,10.34,11.09,2023-11-21 20:54:14,Expired
R04572,22100223,BT0004,23.57,24.34,2022-06-01 13:51:14,Expired
R04573,11700833,BT0001,12.75,5.25,2023-08-23 05:12:34,Expired
R04574,41600208,BT0001,16.37,20.79,2023-10-27 13:08:00,Expired
R04575,12100090,BT0002,27.26,5.71,2020-08-28 15:50:55,Expired
R04576,21600719,BT0002,6.21,28.2,2023-12-04 15:18:17,Expired
R04577,12000652,BT0004,22.19,22.75,2020-03-30 03:08:13,Expired
R04578,41300074,BT0001,24.54,18.38,2021-12-21 13:24:24,Expired
R04579,21500725,BT0005,28.24,9.8,2023-11-22 21:18:03,Expired
R04580,21300374,BT0004,23.45,20.86,2024-03-31 13:44:26,Expired
R04581,11500373,BT0006,24.36,12.99,2024-11-25 15:43:40,Expired
R04582,21500736,BT0002,11.86,12.63,2024-07-28 19:30:07,Expired
R04583,42000902,BT0004,1.77,3.4,2024-02-13 04:22:53,Expired
R04584,22101087,BT0002,14.97,5.97,2020-04-28 11:44:54,Expired
R04585,22000384,BT0006,3.76,6.07,2023-09-18 15:14:42,Expired
R04586,41800700,BT0006,29.34,28.15,2024-03-28 12:57:05,Expired
R04587,22201124,BT0004,17.78,29.5,2021-02-13 23:51:41,Expired
R04588,21500959,BT0002,16.29,26.85,2024-06-09 20:11:07,Expired
R04589,12200567,BT0002,5.54,7.35,2023-08-22 03:20:59,Expired
R04590,22201276,BT0007,11.47,27.33,2022-02-19 12:23:01,Expired
R04591,22000971,BT0004,18.89,17.8,2020-04-14 02:23:24,Expired
R04592,21901070,BT0005,6.18,18.41,2020-09-25 23:11:09,Expired
R04593,21500576,BT0006,14.34,25.81,2023-01-12 05:14:21,Expired
R04594,41500783,BT0005,4.11,12.01,2021-05-07 19:24:40,Expired
R04595,41800078,BT0003,24.4,5.9,2020-04-16 07:53:12,Expired
R04596,21400310,BT0005,25.6,23.69,2021-01-01 12:32:59,Expired
R04597,21900675,BT0002,18.73,13.11,2024-04-08 13:16:15,Expired
R04598,21201112,BT0001,11.11,19.3,2021-08-06 03:41:31,Expired
R04599,22100038,BT0005,5.19,13.08,2024-08-09 18:31:15,Expired
R04600,21200894,BT0001,25.68,25.67,2024-09-21 10:47:23,Expired
R04601,11700594,BT0006,13.07,14.03,2023-01-03 14:12:17,Expired
R04602,22000918,BT0003,12.58,15.95,2022-04-24 16:42:15,Expired
R04603,22201149,BT0005,27.66,22.93,2020-04-04 07:16:07,Expired
R04604,22000978,BT0006,13.57,15.02,2024-03-23 01:41:10,Expired
R04605,41600310,BT0005,17.31,25.24,2022-12-21 08:46:46,Expired
R04606,21901085,BT0001,22.58,20.07,2023-06-14 00:44:43,Expired
R04607,42201110,BT0003,17.83,16.87,2024-09-08 23:58:40,Expired
R04608,21701164,BT0007,21.58,3.09,2021-09-26 03:32:55,Expired
R04609,12000984,BT0006,17.85,24.86,2024-04-02 08:41:16,Expired
R04610,11600528,BT0004,17.73,20.99,2021-04-24 02:25:17,Expired
R04611,11600499,BT0001,25.22,13.59,2019-12-11 11:08:56,Expired
R04612,11900977,BT0005,16.13,3.55,2022-06-03 08:13:14,Expired
R04613,41900318,BT0003,17.82,4.79,2021-09-25 03:54:56,Expired
R04614,41700668,BT0003,17.1,15.36,2024-04-20 23:15:23,Expired
R04615,11201149,BT0006,8.02,17.36,2022-05-15 12:38:45,Expired
R04616,11200321,BT0006,2.07,12.34,2023-11-20 08:18:13,Expired
R04617,11701287,BT0002,24.8,3.8,2024-04-06 06:55:24,Expired
R04618,41700840,BT0003,4.73,9.67,2024-01-30 21:31:45,Expired
R04619,11500243,BT0004,28.89,28.96,2021-12-04 13:15:49,Expired
R04620,41200750,BT0003,25.71,7.94,2023-11-16 07:33:35,Expired
R04621,41400851,BT0005,3.0,16.83,2023-06-23 03:42:44,Expired
R04622,41501262,BT0004,20.49,28.22,2023-01-05 11:30:55,Expired
R04623,21300886,BT0006,29.87,24.74,2024-10-04 20:37:36,Expired
R04624,21501092,BT0007,2.81,23.4,2020-03-05 11:30:47,Expired
R04625,21900659,BT0001,13.83,12.2,2022-01-23 05:15:57,Expired
R04626,11700859,BT0003,23.39,24.78,2024-03-19 00:04:53,Expired
R04627,42200740,BT0007,5.65,18.94,2021-07-31 11:57:46,Expired
R04628,22000403,BT0002,8.75,23.58,2024-09-01 04:21:33,Expired
R04629,41300470,BT0006,5.38,28.12,2023-09-27 08:13:33,Expired
R04630,41700004,BT0004,20.79,19.73,2023-12-20 10:14:50,Expired
R04631,42000151,BT0007,24.22,21.8,2023-12-31 20:35:19,Expired
R04632,22200686,BT0004,17.94,18.41,2021-05-07 00:58:34,Expired
R04633,41800248,BT0007,22.57,23.04,2024-09-11 14:51:32,Expired
R04634,11600361,BT0004,15.64,21.57,2023-08-27 07:40:14,Expired
R04635,11601224,BT0003,4.95,1.86,2022-01-23 11:29:42,Expired
R04636,21300820,BT0007,9.28,9.8,2023-01-17 10:19:25,Expired
R04637,12100260,BT0004,10.81,15.99,2024-04-21 15:50:02,Expired
R04638,11300739,BT0007,5.99,10.57,2024-09-15 00:35:22,Expired
R04639,41700822,BT0002,16.99,10.02,2024-10-12 16:45:58,Expired
R04640,11801028,BT0002,13.99,25.21,2023-03-26 17:38:22,Expired
R04641,11700337,BT0005,20.92,13.21,2021-10-08 22:15:13,Expired
R04642,42100670,BT0007,21.74,14.04,2022-05-26 21:44:03,Expired
R04643,41700749,BT0003,3.58,22.29,2022-09-18 18:52:06,Expired
R04644,22201296,BT0001,3.05,19.39,2020-06-05 18:45:53,Expired
R04645,11600557,BT0001,14.5,13.18,2023-02-18 01:15:45,Expired
R04646,12000538,BT0004,6.74,12.81,2020-08-12 12:32:37,Expired
R04647,11200253,BT0006,2.42,15.21,2019-12-13 04:10:14,Expired
R04648,21600585,BT0001,15.29,22.84,2023-08-13 14:47:12,Expired
R04649,41400552,BT0006,25.47,25.16,2023-06-04 21:34:52,Expired
R04650,21600262,BT0007,20.32,26.9,2023-03-14 07:09:59,Expired
R04651,12200554,BT0003,20.17,26.57,2020-08-11 18:31:28,Expired
R04652,21801003,BT0005,17.98,19.74,2022-04-01 13:52:41,Expired
R04653,11301266,BT0004,7.78,11.33,2020-01-10 11:57:43,Expired
R04654,12200813,BT0003,17.69,21.7,2023-03-22 00:56:14,Expired
R04655,41600765,BT0005,4.33,24.44,2023-09-14 01:12:00,Expired
R04656,21400987,BT0006,9.23,6.2,2024-12-02 01:44:34,Expired
R04657,22101142,BT0007,18.08,13.65,2021-10-26 04:50:21,Expired
R04658,41500401,BT0007,11.87,18.89,2024-01-30 07:23:27,Expired
R04659,42100737,BT0007,4.39,17.49,2020-05-09 08:48:00,Expired
R04660,12100889,BT0004,28.2,13.24,2023-11-26 19:14:09,Expired
R04661,12000532,BT0003,11.99,28.56,2023-10-24 12:06:34,Expired
R04662,11800328,BT0003,10.71,14.25,2020-01-03 14:04:57,Expired
R04663,22100987,BT0007,29.09,14.13,2021-09-14 12:17:39,Expired
R04664,42000690,BT0001,28.22,18.23,2021-04-25 19:51:35,Expired
R04665,11200143,BT0003,18.8,20.61,2023-09-07 03:35:27,Expired
R04666,12100744,BT0001,19.2,29.3,2023-01-10 01:15:44,Expired
R04667,21701050,BT0005,18.49,18.74,2021-09-11 05:55:56,Expired
R04668,42200901,BT0003,14.32,13.29,2022-03-11 14:54:22,Expired
R04669,22100706,BT0001,17.58,23.94,2021-05-11 08:21:55,Expired
R04670,11801242,BT0004,8.33,28.89,2020-10-26 22:07:29,Expired
R04671,12100642,BT0006,2.26,2.39,2022-09-04 21:34:41,Expired
R04672,41500618,BT0006,5.5,29.01,2020-01-14 00:22:51,Expired
R04673,11300455,BT0003,20.46,19.03,2020-05-13 22:27:34,Expired
R04674,41800257,BT0004,9.35,22.16,2019-12-28 08:22:40,Expired
R04675,21201206,BT0005,18.45,10.58,2021-01-23 08:09:22,Expired
R04676,21700089,BT0004,26.17,4.57,2024-07-07 17:50:07,Expired
R04677,41500542,BT0004,10.35,21.48,2021-07-13 16:22:22,Expired
R04678,11300219,BT0006,6.63,20.8,2024-01-04 02:49:14,Expired
R04679,22200415,BT0007,22.77,27.22,2024-06-10 05:23:34,Expired
R04680,41900568,BT0007,7.24,9.28,2024-09-30 14:51:19,Expired
R04681,11901188,BT0004,22.03,11.9,2022-09-26 14:14:46,Expired
R04682,41400960,BT0001,14.45,28.73,2024-10-21 18:48:39,Expired
R04683,12100879,BT0006,13.5,3.96,2024-04-25 01:49:16,Expired
R04684,41401267,BT0006,23.04,26.68,2021-06-12 23:44:35,Expired
R04685,41800279,BT0002,13.13,24.86,2021-01-16 10:44:57,Expired
R04686,41800128,BT0005,7.84,3.02,2020-10-16 03:50:57,Expired
R04687,42100400,BT0006,27.83,4.09,2020-01-12 05:40:46,Expired
R04688,42000021,BT0007,2.2,20.8,2021-07-09 13:37:03,Expired
R04689,41700827,BT0006,20.47,29.26,2020-04-15 07:53:19,Expired
R04690,21900847,BT0003,17.27,15.82,2020-01-20 09:58:40,Expired
R04691,12100237,BT0004,15.29,18.85,2021-05-28 17:50:01,Expired
R04692,41300063,BT0005,23.36,23.17,2024-03-30 13:50:19,Expired
R04693,11900016,BT0007,10.7,22.97,2023-10-04 20:12:14,Expired
R04694,11301180,BT0005,20.61,17.65,2023-11-29 23:15:25,Expired
R04695,11500034,BT0006,7.34,10.65,2020-06-14 12:03:35,Expired
R04696,21700269,BT0006,26.88,18.29,2021-04-18 15:52:08,Expired
R04697,11901136,BT0002,10.69,23.32,2020-06-26 13:35:49,Expired
R04698,41500760,BT0007,26.94,19.18,2022-01-22 20:16:43,Expired
R04699,12101252,BT0004,21.91,24.3,2021-11-11 20:04:57,Expired
R04700,21200244,BT0002,18.39,22.17,2021-10-20 06:13:13,Expired
R04701,21801043,BT0001,23.04,19.99,2024-03-19 07:12:18,Expired
R04702,21700665,BT0005,4.22,24.0,2024-01-22 14:20:25,Expired
R04703,41200167,BT0004,27.95,6.34,2020-08-13 03:33:11,Expired
R04704,41300564,BT0005,23.99,9.58,2022-12-24 09:53:20,Expired
R04705,12200411,BT0001,11.7,21.88,2021-11-17 10:24:07,Expired
R04706,41900740,BT0002,28.79,20.44,2024-09-01 09:43:40,Expired
R04707,42000214,BT0001,18.43,11.29,2023-05-29 23:32:03,Expired
R04708,22001149,BT0002,26.27,4.34,2020-02-05 14:09:18,Expired
R04709,12101231,BT0002,10.38,17.97,2022-09-03 21:48:05,Expired
R04710,21600449,BT0005,12.28,10.27,2022-01-10 01:12:17,Expired
R04711,22000886,BT0001,21.68,17.25,2024-02-29 23:46:56,Expired
R04712,21500625,BT0006,8.82,1.94,2019-12-13 07:32:24,Expired
R04713,41800727,BT0005,28.33,11.89,2024-05-27 09:39:09,Expired
R04714,42100057,BT0002,27.17,11.05,2021-05-15 12:44:40,Expired
R04715,21900584,BT0006,14.76,9.04,2024-10-05 09:01:03,Expired
R04716,21300802,BT0004,3.16,6.12,2021-12-02 04:32:11,Expired
R04717,22000128,BT0003,22.62,4.38,2020-06-17 16:24:26,Expired
R04718,11600287,BT0001,17.69,19.36,2022-09-26 14:44:20,Expired
R04719,41300678,BT0005,21.8,28.36,2023-04-07 15:37:29,Expired
R04720,21500555,BT0001,24.95,8.89,2019-12-28 01:43:20,Expired
R04721,22000898,BT0003,18.9,29.69,2023-09-26 03:56:24,Expired
R04722,11501251,BT0006,5.09,17.55,2021-08-18 09:53:11,Expired
R04723,11200637,BT0006,11.94,11.32,2021-11-22 14:51:27,Expired
R04724,21500481,BT0002,29.44,8.52,2021-11-20 10:28:39,Expired
R04725,21600021,BT0005,2.74,12.76,2021-08-05 08:01:23,Expired
R04726,21901269,BT0002,29.28,24.7,2021-10-04 22:56:57,Expired
R04727,21401049,BT0007,13.7,9.49,2020-11-11 05:13:13,Expired
R04728,21300973,BT0005,14.07,18.55,2024-04-22 15:44:46,Expired
R04729,11200568,BT0005,22.33,24.42,2023-12-07 06:25:11,Expired
R04730,21300631,BT0003,3.86,19.06,2024-05-11 17:00:19,Expired
R04731,12001196,BT0001,18.61,16.07,2021-07-20 18:53:54,Expired
R04732,21200435,BT0003,22.22,25.05,2021-11-07 16:09:02,Expired
R04733,41901035,BT0001,12.14,17.8,2023-08-18 05:49:00,Expired
R04734,11800692,BT0006,19.89,1.62,2024-10-07 00:51:13,Expired
R04735,42000687,BT0006,1.77,9.25,2022-11-03 05:20:06,Expired
R04736,11500356,BT0007,2.38,3.42,2023-03-09 01:37:34,Expired
R04737,41600431,BT0001,17.72,2.41,2021-06-04 14:54:08,Expired
R04738,42000473,BT0004,2.07,17.13,2024-09-22 15:46:43,Expired
R04739,11401280,BT0002,3.93,13.17,2022-07-08 15:12:35,Expired
R04740,22000257,BT0007,23.09,4.51,2023-06-23 09:18:58,Expired
R04741,11500107,BT0007,28.32,5.85,2023-02-28 22:55:02,Expired
R04742,21500274,BT0005,16.78,9.53,2022-10-31 21:36:33,Expired
R04743,42100773,BT0002,21.09,2.08,2020-03-27 11:27:04,Expired
R04744,11700206,BT0001,29.78,3.67,2024-05-18 10:14:22,Expired
R04745,12100908,BT0004,23.57,13.51,2024-06-21 01:29:58,Expired
R04746,41800183,BT0005,6.39,29.39,2020-09-09 10:36:13,Expired
R04747,41600277,BT0005,14.41,27.25,2023-09-19 13:59:02,Expired
R04748,11800089,BT0005,6.43,3.43,2023-10-18 11:04:42,Expired
R04749,21600808,BT0004,13.92,26.2,2021-07-04 02:07:52,Expired
R04750,22100077,BT0004,23.86,13.21,2020-12-16 10:04:20,Expired
R04751,11300711,BT0001,5.61,21.08,2023-10-05 11:33:54,Expired
R04752,21200472,BT0003,17.9,4.38,2023-02-19 02:58:55,Expired
R04753,41200599,BT0003,17.96,12.76,2024-10-06 12:19:00,Expired
R04754,21500509,BT0005,19.43,4.14,2023-07-29 05:32:25,Expired
R04755,21200610,BT0004,10.48,17.83,2021-05-25 14:33:27,Expired
R04756,41900405,BT0001,5.74,28.82,2024-07-15 00:34:16,Expired
R04757,42100833,BT0004,18.44,21.86,2024-01-27 08:28:47,Expired
R04758,22000597,BT0001,24.21,13.53,2022-04-17 07:45:23,Expired
R04759,22200340,BT0003,13.7,8.99,2023-11-24 21:26:34,Expired
R04760,22201234,BT0003,26.7,28.04,2022-04-09 14:31:45,Expired
R04761,11301129,BT0003,7.68,16.93,2024-01-28 07:39:45,Expired
R04762,11800441,BT0001,25.48,18.69,2020-07-22 08:31:43,Expired
R04763,21801100,BT0006,29.67,26.89,2024-01-08 13:49:29,Expired
R04764,12200622,BT0005,15.63,26.72,2020-02-14 00:54:25,Expired
R04765,11300940,BT0002,9.06,15.96,2024-04-12 11:33:50,Expired
R04766,42200329,BT0001,17.1,25.54,2023-07-07 01:59:11,Expired
R04767,12200175,BT0004,3.79,17.6,2020-08-11 16:27:48,Expired
R04768,21901100,BT0001,23.76,16.03,2021-06-24 06:43:14,Expired
R04769,21700282,BT0002,22.77,8.54,2020-05-08 14:37:37,Expired
R04770,11800954,BT0005,29.54,12.15,2024-02-01 13:58:02,Expired
R04771,12000298,BT0003,7.87,22.61,2023-11-10 22:25:59,Expired
R04772,21200044,BT0001,6.25,15.36,2022-07-18 13:57:51,Expired
R04773,12100783,BT0001,23.91,3.54,2021-07-18 23:49:00,Expired
R04774,22101139,BT0002,7.0,7.12,2021-09-01 14:23:59,Expired
R04775,12100710,BT0007,13.71,25.9,2023-12-15 15:52:53,Expired
R04776,21400292,BT0007,17.04,28.39,2021-08-13 20:28:25,Expired
R04777,11401032,BT0001,1.94,6.86,2021-02-12 18:33:24,Expired
R04778,21201034,BT0006,11.5,11.2,2023-01-14 18:16:23,Expired
R04779,11201177,BT0006,29.18,28.78,2023-01-10 02:50:12,Expired
R04780,12000949,BT0003,2.0,27.82,2020-03-04 07:32:22,Expired
R04781,12100849,BT0007,24.4,8.15,2020-06-03 05:54:02,Expired
R04782,41900243,BT0002,7.78,17.98,2022-03-02 08:26:17,Expired
R04783,42200878,BT0004,9.65,12.11,2020-04-08 01:19:07,Expired
R04784,41401234,BT0007,6.89,29.58,2023-08-02 23:47:45,Expired
R04785,22000944,BT0007,5.51,5.98,2024-06-14 03:56:26,Expired
R04786,21300908,BT0003,13.53,29.06,2020-08-15 13:24:43,Expired
R04787,41800583,BT0002,17.78,16.69,2021-06-13 14:42:28,Expired
R04788,21301176,BT0002,17.67,25.45,2020-03-14 14:59:15,Expired
R04789,41700613,BT0007,23.97,26.9,2021-06-07 23:54:47,Expired
R04790,21301157,BT0002,18.73,26.97,2021-12-07 13:56:04,Expired
R04791,21401072,BT0005,21.56,14.79,2023-01-25 00:39:59,Expired
R04792,42200501,BT0004,26.39,22.65,2023-05-08 09:23:25,Expired
R04793,11700887,BT0004,4.73,10.28,2023-05-29 07:05:24,Expired
R04794,21200754,BT0005,25.73,12.09,2024-05-21 00:51:22,Expired
R04795,12100968,BT0004,2.05,29.76,2020-06-06 00:49:06,Expired
R04796,11900125,BT0006,8.2,23.24,2020-05-07 22:36:48,Expired
R04797,42001292,BT0002,19.47,26.87,2020-03-13 19:34:18,Expired
R04798,11200984,BT0001,2.94,14.52,2023-11-30 22:10:31,Expired
R04799,22101200,BT0006,18.29,26.25,2024-07-12 07:00:48,Expired
R04800,11500470,BT0006,9.81,11.09,2021-02-01 06:16:32,Expired
R04801,42200777,BT0001,17.6,1.99,2020-02-23 03:48:53,Expired
R04802,11300223,BT0006,19.62,11.76,2021-10-14 15:02:36,Expired
R04803,22000364,BT0004,6.75,13.32,2020-09-25 23:50:08,Expired
R04804,21900538,BT0005,22.06,15.44,2020-12-22 23:04:48,Expired
R04805,12000481,BT0007,25.0,27.16,2022-07-22 05:39:35,Expired
R04806,21401094,BT0004,11.46,20.61,2024-04-30 09:38:34,Expired
R04807,41800466,BT0003,24.96,29.52,2022-06-01 14:17:37,Expired
R04808,12000359,BT0007,21.98,4.53,2020-09-12 15:00:22,Expired
R04809,42100893,BT0005,4.47,20.01,2024-09-05 15:53:01,Expired
R04810,11300055,BT0005,26.42,6.85,2023-01-15 21:56:19,Expired
R04811,21500447,BT0007,16.49,17.29,2021-02-15 01:48:31,Expired
R04812,11600712,BT0004,22.13,15.98,2020-10-31 10:08:23,Expired
R04813,42101201,BT0001,17.63,5.81,2024-06-13 17:31:42,Expired
R04814,42201028,BT0002,7.13,10.16,2023-05-02 14:22:19,Expired
R04815,21900466,BT0007,6.65,4.85,2024-03-21 14:33:35,Expired
R04816,11200010,BT0007,21.78,26.64,2024-08-20 19:42:58,Expired
R04817,41700243,BT0005,25.35,16.21,2021-07-12 23:15:34,Expired
R04818,41800438,BT0003,10.91,1.94,2020-08-01 16:48:40,Expired
