Record_id,G_id,BetType_id,Odds1,Odds2,Lastest_modified,Status
R000004358,21700159,BT00000007,22.67,21.26,2017/11/8 06:19,Expired
R000004359,21700160,BT00000005,1.72,13.16,2017/11/8 08:26,Expired
R000004360,21700161,BT00000005,2.34,8.73,2017/11/8 21:02,Expired
R000004361,21700164,BT00000002,13.97,6.24,2017/11/9 02:21,Expired
R000004362,21700166,BT00000005,11.52,12.81,2017/11/9 13:35,Expired
R000004364,21700168,BT00000004,13.36,12.98,2017/11/9 22:49,Expired
R000004365,21700170,BT00000007,22.21,16.15,2017/11/10 00:25,Expired
R000004366,21700172,BT00000006,14.96,20.09,2017/11/10 05:58,Expired
R000004367,21700172,BT00000005,2,18.04,2017/11/10 07:42,Expired
R000004368,21700169,BT00000003,4.2,4.05,2017/11/10 08:11,Expired
R000004369,21700176,BT00000007,12.14,4,2017/11/10 10:52,Expired
R000004370,21700171,BT00000002,10.69,17.87,2017/11/10 23:25,Expired
R000004371,21700181,BT00000001,12.05,7.57,2017/11/11 02:00,Expired
R000004372,21700180,BT00000001,20.87,15.58,2017/11/11 02:37,Expired
R000004373,21700187,BT00000003,3.39,3.52,2017/11/11 05:21,Expired
R000004374,21700182,BT00000004,9.26,9.98,2017/11/11 15:09,Expired
R000004375,21700178,BT00000001,4.82,6.07,2017/11/11 17:08,Expired
R000004376,21700187,BT00000001,4.33,20.62,2017/11/11 18:19,Expired
R000004377,21700181,BT00000002,22.27,6.24,2017/11/11 19:09,Expired
R000004378,21700179,BT00000006,5.15,3.99,2017/11/11 23:49,Expired
R000004379,21700189,BT00000004,7.95,2.19,2017/11/12 00:46,Expired
R000004380,21700191,BT00000007,3.27,12.04,2017/11/12 08:09,Expired
R000004381,21700188,BT00000006,13.22,20.79,2017/11/12 10:17,Expired
R000004382,21700190,BT00000003,19.06,21.86,2017/11/12 12:18,Expired
R000004383,21700194,BT00000001,18.68,23.18,2017/11/13 05:22,Expired
R000004384,21700200,BT00000007,19.75,17.64,2017/11/13 08:59,Expired
R000004385,21700195,BT00000004,16.87,16.64,2017/11/13 09:07,Expired
R000004386,21700197,BT00000001,2.08,13.78,2017/11/13 14:16,Expired
R000004387,21700198,BT00000007,11.3,18.73,2017/11/13 16:32,Expired
R000004388,21700197,BT00000002,23.81,10.75,2017/11/13 18:31,Expired
R000004389,21700196,BT00000007,4.58,5.58,2017/11/13 18:49,Expired
R000004390,21700199,BT00000002,23.74,9.88,2017/11/13 20:04,Expired
R000004391,21700193,BT00000005,5.23,17.95,2017/11/13 20:43,Expired
R000004393,21700202,BT00000002,6,2.38,2017/11/14 00:16,Expired
R000004394,21700201,BT00000006,10.19,3.87,2017/11/14 06:29,Expired
R000004395,21700201,BT00000002,11.74,7.94,2017/11/14 07:18,Expired
R000004396,21700203,BT00000007,13.16,9.73,2017/11/14 17:34,Expired
R000004397,21700201,BT00000007,14.85,13.58,2017/11/14 23:36,Expired
R000004398,21700213,BT00000007,19.95,11.68,2017/11/15 00:34,Expired
R000004399,21700209,BT00000005,18.8,13.52,2017/11/15 01:07,Expired
R000004400,21700212,BT00000001,7.24,3.16,2017/11/15 02:56,Expired
R000004401,21700214,BT00000003,7.54,16.79,2017/11/15 04:56,Expired
R000004402,21700207,BT00000007,22.14,4.8,2017/11/15 06:55,Expired
R000004403,21700209,BT00000004,17.01,23.56,2017/11/15 09:37,Expired
R000004404,21700207,BT00000004,15.7,15.98,2017/11/15 15:29,Expired
R000004405,21700209,BT00000006,12.74,2.72,2017/11/15 17:44,Expired
R000004406,21700208,BT00000007,20.98,10.13,2017/11/15 21:22,Expired
R000004407,21700204,BT00000007,14.53,5.18,2017/11/15 22:21,Expired
R000004408,21700219,BT00000006,14.3,24.27,2017/11/17 01:36,Expired
R000004409,21700227,BT00000001,6.13,18.11,2017/11/17 03:09,Expired
R000004410,21700217,BT00000001,24.01,23.15,2017/11/17 08:53,Expired
R000004411,21700224,BT00000005,3.54,14.77,2017/11/17 11:57,Expired
R000004412,21700227,BT00000005,19.18,6.76,2017/11/17 12:01,Expired
R000004413,21700219,BT00000003,24.44,23.46,2017/11/17 18:54,Expired
R000004414,21700229,BT00000001,15.45,20.36,2017/11/18 03:34,Expired
R000004415,21700228,BT00000004,5.35,17.42,2017/11/18 03:49,Expired
R000004416,21700229,BT00000005,11.58,9.08,2017/11/18 06:36,Expired
R000004417,21700230,BT00000004,8.48,8.05,2017/11/18 07:02,Expired
R000004418,21700231,BT00000003,14.21,2.82,2017/11/18 10:22,Expired
R000004419,21700232,BT00000007,20.17,6.12,2017/11/18 10:48,Expired
R000004420,21700234,BT00000001,21.18,3.44,2017/11/18 19:10,Expired
R000004421,21700237,BT00000004,23.48,10.81,2017/11/19 08:54,Expired
R000004422,21700236,BT00000005,4.73,20.15,2017/11/19 16:27,Expired
R000004423,21700238,BT00000006,18.46,21.36,2017/11/19 22:24,Expired
R000004424,21700247,BT00000007,5.51,17.26,2017/11/20 00:12,Expired
R000004425,21700244,BT00000001,14.15,8.48,2017/11/20 04:26,Expired
R000004426,21700246,BT00000005,23.39,2.28,2017/11/20 05:25,Expired
R000004427,21700245,BT00000006,11.03,17.41,2017/11/20 09:44,Expired
R000004428,21700249,BT00000004,7.44,24.83,2017/11/20 11:07,Expired
R000004429,21700245,BT00000003,7.18,17.69,2017/11/20 12:00,Expired
R000004430,21700243,BT00000004,20.11,23.19,2017/11/20 16:53,Expired
R000004431,21700247,BT00000005,20.62,14.27,2017/11/20 17:47,Expired
R000004432,21700251,BT00000001,10.73,7.44,2017/11/20 18:40,Expired
R000004433,21700256,BT00000005,5.71,5.68,2017/11/22 01:54,Expired
R000004434,21700265,BT00000003,23.39,23.03,2017/11/22 03:03,Expired
R000004435,21700261,BT00000003,6.66,11.82,2017/11/22 04:44,Expired
R000004436,21700255,BT00000005,6.59,9.05,2017/11/22 05:01,Expired
R000004437,21700261,BT00000005,3.51,22.42,2017/11/22 06:45,Expired
R000004438,21700255,BT00000007,17.99,11.39,2017/11/22 10:41,Expired
R000004439,21700258,BT00000005,12.77,18.64,2017/11/22 11:01,Expired
R000004440,21700254,BT00000006,16.63,20.12,2017/11/22 13:45,Expired
R000004441,21700264,BT00000006,20.3,5.02,2017/11/22 14:24,Expired
R000004442,21700259,BT00000006,3.72,4.66,2017/11/22 15:20,Expired
R000004443,21700261,BT00000006,20.33,18.51,2017/11/22 16:05,Expired
R000004444,21700256,BT00000003,16.94,23.05,2017/11/22 23:24,Expired
R000004445,21700270,BT00000003,14,11.12,2017/11/24 00:16,Expired
R000004446,21700269,BT00000004,5.08,20.86,2017/11/24 00:17,Expired
R000004447,21700274,BT00000006,22.03,12.63,2017/11/24 03:08,Expired
R000004448,21700268,BT00000005,19.74,19.71,2017/11/24 05:41,Expired
R000004449,21700270,BT00000002,3.66,22.16,2017/11/24 09:32,Expired
R000004450,21700268,BT00000004,4.74,13.03,2017/11/24 09:37,Expired
R000004451,21700269,BT00000003,20.47,19.17,2017/11/24 09:45,Expired
R000004452,21700276,BT00000004,17.88,10.03,2017/11/24 17:42,Expired
R000004453,21700274,BT00000003,21.99,12.46,2017/11/24 17:56,Expired
R000004454,21700271,BT00000004,20.54,3.31,2017/11/24 18:06,Expired
R000004455,21700272,BT00000003,11.54,2.18,2017/11/24 20:49,Expired
R000004456,21700272,BT00000007,7.41,16.51,2017/11/24 22:39,Expired
R000004457,21700283,BT00000005,24.86,11.56,2017/11/25 00:10,Expired
R000004459,21700280,BT00000005,17.46,9.37,2017/11/25 03:59,Expired
R000004460,21700278,BT00000005,15.01,8.35,2017/11/25 08:09,Expired
R000004461,21700284,BT00000007,6.5,18.12,2017/11/25 08:59,Expired
R000004462,21700286,BT00000004,13.21,16.15,2017/11/25 11:43,Expired
R000004463,21700279,BT00000001,17.9,24.15,2017/11/25 12:05,Expired
R000004464,21700280,BT00000006,22.16,16.49,2017/11/25 19:48,Expired
R000004465,21700280,BT00000004,17.74,17.35,2017/11/25 23:57,Expired
R000004466,21700288,BT00000001,17.44,18.98,2017/11/26 21:44,Expired
R000004467,21700295,BT00000004,23.82,15.45,2017/11/27 02:13,Expired
R000004468,21700296,BT00000004,5.47,23.69,2017/11/27 04:39,Expired
R000004469,21700295,BT00000007,5.82,10.41,2017/11/27 08:31,Expired
R000004470,21700290,BT00000005,18.72,4.44,2017/11/27 11:30,Expired
R000004472,21700296,BT00000006,20.03,9.53,2017/11/27 12:51,Expired
R000004473,21700296,BT00000001,15.29,5.63,2017/11/27 13:29,Expired
R000004474,21700294,BT00000004,11.23,17.84,2017/11/27 18:19,Expired
R000004476,21700294,BT00000001,4.8,10.49,2017/11/27 19:09,Expired
R000004477,21700299,BT00000004,2.13,21.32,2017/11/28 05:02,Expired
R000004478,21700301,BT00000005,14.54,24.64,2017/11/28 06:13,Expired
R000004479,21700301,BT00000007,20.42,17.31,2017/11/28 07:40,Expired
R000004480,21700298,BT00000003,1.75,5.45,2017/11/28 13:46,Expired
R000004481,21700301,BT00000003,10.52,20.99,2017/11/28 20:30,Expired
R000004482,21700303,BT00000002,18.93,3.88,2017/11/29 05:08,Expired
R000004483,21700304,BT00000007,21.52,20.71,2017/11/29 08:02,Expired
R000004484,21700310,BT00000001,12.33,6.72,2017/11/29 14:09,Expired
R000004485,21700314,BT00000002,13.65,2.29,2017/11/30 11:40,Expired
R000004486,21700325,BT00000003,21.17,2.36,2017/12/1 02:32,Expired
R000004487,21700321,BT00000003,6.29,5.46,2017/12/1 02:44,Expired
R000004488,21700319,BT00000003,13.62,21.84,2017/12/1 03:37,Expired
R000004489,21700320,BT00000006,17.18,8.81,2017/12/1 09:09,Expired
R000004490,21700323,BT00000001,20.3,22.92,2017/12/1 13:33,Expired
R000004491,21700323,BT00000003,24.47,12.72,2017/12/1 21:43,Expired
R000004492,21700326,BT00000006,23.96,15.05,2017/12/2 10:02,Expired
R000004493,21700326,BT00000005,7.62,11.17,2017/12/2 12:41,Expired
R000004494,21700332,BT00000006,15.62,17.42,2017/12/2 12:45,Expired
R000004496,21700329,BT00000002,6.66,10.91,2017/12/2 14:31,Expired
R000004497,21700327,BT00000004,18.39,17.81,2017/12/2 18:25,Expired
R000004498,21700337,BT00000006,18.79,4.12,2017/12/3 07:35,Expired
R000004499,21700335,BT00000006,13.72,17.76,2017/12/3 09:21,Expired
R000004500,21700337,BT00000001,24.06,22.18,2017/12/3 22:08,Expired
R000004501,21700345,BT00000006,10.94,19.68,2017/12/4 00:35,Expired
R000004502,21700349,BT00000005,13.84,6.37,2017/12/4 08:19,Expired
R000004503,21700344,BT00000005,23.33,14.13,2017/12/4 08:23,Expired
R000004504,21700343,BT00000003,18.73,23.78,2017/12/4 09:01,Expired
R000004505,21700348,BT00000003,9.86,11,2017/12/4 10:38,Expired
R000004506,21700342,BT00000007,4.31,3.94,2017/12/4 15:25,Expired
R000004507,21700343,BT00000007,17.7,19.79,2017/12/4 17:59,Expired
R000004508,21700344,BT00000003,24.14,15.62,2017/12/4 20:10,Expired
R000004509,21700343,BT00000002,15.63,10.74,2017/12/4 20:45,Expired
R000004510,21700346,BT00000005,23.6,21,2017/12/4 21:35,Expired
R000004511,21700352,BT00000005,1.73,4.68,2017/12/5 03:04,Expired
R000004512,21700351,BT00000001,19.85,18.76,2017/12/5 05:31,Expired
R000004514,21700355,BT00000003,24.1,5.34,2017/12/6 00:39,Expired
R000004515,21700358,BT00000007,7.74,2,2017/12/6 02:57,Expired
R000004516,21700362,BT00000005,13.6,9.72,2017/12/6 03:05,Expired
R000004517,21700361,BT00000007,3.88,6.45,2017/12/6 07:25,Expired
R000004518,21700359,BT00000004,7.56,4.35,2017/12/6 12:41,Expired
R000004519,21700356,BT00000004,18.13,9.05,2017/12/6 12:45,Expired
R000004520,21700361,BT00000006,2.14,21.96,2017/12/6 14:10,Expired
R000004521,21700357,BT00000002,6.2,9.15,2017/12/6 15:14,Expired
R000004522,21700357,BT00000004,17.11,6.71,2017/12/6 15:34,Expired
R000004523,21700361,BT00000003,14.55,22.51,2017/12/6 17:45,Expired
R000004524,21700365,BT00000003,18.29,20.71,2017/12/7 20:16,Expired
R000004525,21700371,BT00000001,10.41,23.79,2017/12/8 03:15,Expired
R000004526,21700369,BT00000001,4.68,5.3,2017/12/8 05:36,Expired
R000004527,21700368,BT00000003,8.54,15.56,2017/12/8 06:23,Expired
R000004528,21700374,BT00000002,3.34,10.02,2017/12/8 11:53,Expired
R000004530,21700368,BT00000005,19.07,5.88,2017/12/8 13:14,Expired
R000004531,21700372,BT00000007,8.45,22.54,2017/12/8 15:43,Expired
R000004532,21700370,BT00000003,22.09,14.98,2017/12/8 15:53,Expired
R000004533,21700373,BT00000003,9.86,20.86,2017/12/8 19:32,Expired
R000004534,21700384,BT00000003,17.9,12.65,2017/12/9 04:00,Expired
R000004535,21700381,BT00000005,21.97,13.22,2017/12/9 08:21,Expired
R000004536,21700379,BT00000006,10.23,14.87,2017/12/9 09:23,Expired
R000004537,21700382,BT00000001,8.6,4.29,2017/12/9 17:04,Expired
R000004538,21700377,BT00000002,13.67,14,2017/12/9 18:35,Expired
R000004539,21700382,BT00000007,24.39,17.97,2017/12/9 21:20,Expired
R000004540,21700386,BT00000005,7.04,3.49,2017/12/10 01:28,Expired
R000004541,21700388,BT00000003,13.98,16.87,2017/12/10 02:57,Expired
R000004542,21700389,BT00000004,11.04,11.51,2017/12/10 07:45,Expired
R000004543,21700389,BT00000002,3.72,3.03,2017/12/10 20:02,Expired
R000004544,21700393,BT00000003,20.58,12.09,2017/12/11 04:27,Expired
R000004545,21700391,BT00000001,3.93,21.35,2017/12/11 07:07,Expired
R000004546,21700396,BT00000005,10.19,2.45,2017/12/11 14:31,Expired
R000004547,21700392,BT00000004,4.88,14.56,2017/12/11 22:10,Expired
R000004548,21700392,BT00000003,21.29,6.42,2017/12/11 22:14,Expired
R000004549,21700393,BT00000006,20.01,10.98,2017/12/11 23:21,Expired
R000004550,21700397,BT00000001,11.26,17.92,2017/12/12 12:43,Expired
R000004551,21700399,BT00000003,10.27,2.49,2017/12/12 13:55,Expired
R000004552,21700397,BT00000006,23.7,14.94,2017/12/12 13:55,Expired
R000004553,21700397,BT00000005,14.12,6.51,2017/12/12 15:48,Expired
R000004554,21700398,BT00000001,10,3.02,2017/12/12 16:15,Expired
R000004555,21700411,BT00000005,13.95,13.61,2017/12/13 01:02,Expired
R000004556,21700407,BT00000006,8.72,16.48,2017/12/13 01:39,Expired
R000004557,21700407,BT00000004,10.01,15.27,2017/12/13 01:47,Expired
R000004558,21700404,BT00000005,9.08,7.05,2017/12/13 01:59,Expired
R000004559,21700412,BT00000005,19.53,17.07,2017/12/13 06:50,Expired
R000004560,21700404,BT00000001,9.76,19.56,2017/12/13 08:53,Expired
R000004561,21700412,BT00000007,24.64,11.64,2017/12/13 14:39,Expired
R000004562,21700409,BT00000001,12.97,2.47,2017/12/13 23:45,Expired
R000004563,21700417,BT00000002,19.08,10.56,2017/12/14 04:07,Expired
R000004564,21700413,BT00000005,18.4,16.82,2017/12/14 11:23,Expired
R000004565,21700418,BT00000007,4.19,9.08,2017/12/15 01:24,Expired
R000004566,21700419,BT00000005,22.31,5.1,2017/12/15 03:36,Expired
R000004567,21700424,BT00000005,9.44,12.89,2017/12/15 03:49,Expired
R000004568,21700419,BT00000004,18.8,24.21,2017/12/15 07:20,Expired
R000004569,21700420,BT00000001,15.63,23.65,2017/12/15 16:24,Expired
R000004570,21700420,BT00000006,6.74,22.44,2017/12/15 18:03,Expired
R000004571,21700432,BT00000001,5.34,21.73,2017/12/16 04:50,Expired
R000004572,21700434,BT00000005,13.12,16.7,2017/12/16 06:55,Expired
R000004573,21700433,BT00000002,1.83,5.59,2017/12/16 07:53,Expired
R000004574,21700430,BT00000004,8.82,23.56,2017/12/16 13:07,Expired
R000004575,21700430,BT00000007,4.56,15.67,2017/12/16 13:31,Expired
R000004576,21700433,BT00000005,3.75,18.89,2017/12/16 15:33,Expired
R000004577,21700433,BT00000007,20.79,16.78,2017/12/16 23:47,Expired
R000004578,21700440,BT00000002,17.72,4.09,2017/12/17 20:53,Expired
R000004579,21700442,BT00000006,23.62,15.85,2017/12/18 02:24,Expired
R000004580,21700443,BT00000004,13.18,23.04,2017/12/18 03:22,Expired
R000004581,21700450,BT00000004,17.84,24.61,2017/12/18 07:24,Expired
R000004582,21700450,BT00000001,16.44,23.73,2017/12/18 11:17,Expired
R000004583,21700445,BT00000004,9.86,20.57,2017/12/18 14:07,Expired
R000004584,21700445,BT00000006,10.74,1.74,2017/12/18 16:03,Expired
R000004585,21700446,BT00000005,3.36,23.67,2017/12/18 23:21,Expired
R000004586,21700453,BT00000003,6.03,5.4,2017/12/19 07:54,Expired
R000004587,21700452,BT00000007,7.78,22.84,2017/12/19 15:12,Expired
R000004588,21700460,BT00000006,9.05,17.35,2017/12/20 08:42,Expired
R000004589,21700460,BT00000003,15.13,11.56,2017/12/20 09:53,Expired
R000004590,21700463,BT00000001,7.7,11.23,2017/12/20 19:43,Expired
R000004591,21700461,BT00000007,24.39,13.35,2017/12/20 20:50,Expired
R000004592,21700470,BT00000004,17.08,11,2017/12/21 19:24,Expired
R000004593,21700468,BT00000007,7.33,17.58,2017/12/21 19:30,Expired
R000004594,21700478,BT00000007,12.83,14.84,2017/12/22 12:05,Expired
R000004595,21700477,BT00000002,17.68,24.37,2017/12/22 14:14,Expired
R000004596,21700472,BT00000005,8.7,10.14,2017/12/22 20:59,Expired
R000004597,21700478,BT00000003,20.73,6,2017/12/22 21:06,Expired
R000004598,21700477,BT00000001,11.1,5.62,2017/12/22 22:00,Expired
R000004599,21700490,BT00000001,15.82,3.7,2017/12/23 01:10,Expired
R000004600,21700488,BT00000004,10.65,7.36,2017/12/23 02:20,Expired
R000004601,21700491,BT00000004,5.24,3.29,2017/12/23 06:53,Expired
R000004602,21700490,BT00000007,24.11,17.2,2017/12/23 06:58,Expired
R000004604,21700485,BT00000002,5.64,23.02,2017/12/23 14:02,Expired
R000004605,21700484,BT00000003,9.6,7.85,2017/12/23 18:05,Expired
R000004606,21700496,BT00000001,5.17,3.26,2017/12/25 01:15,Expired
R000004607,21700498,BT00000004,24.33,20.34,2017/12/26 04:37,Expired
R000004608,21700501,BT00000005,22.06,22.37,2017/12/26 06:51,Expired
R000004609,21700499,BT00000007,20.14,10.73,2017/12/26 16:49,Expired
R000004610,21700500,BT00000002,13.28,24.99,2017/12/26 19:36,Expired
R000004611,21700500,BT00000004,24.72,24.91,2017/12/26 22:22,Expired
R000004612,21700513,BT00000006,18.76,1.68,2017/12/27 01:27,Expired
R000004613,21700510,BT00000002,5.34,20.65,2017/12/27 04:01,Expired
R000004614,21700506,BT00000005,23.54,12.04,2017/12/27 06:55,Expired
R000004615,21700512,BT00000002,21.93,24.13,2017/12/27 08:17,Expired
R000004616,21700515,BT00000006,21.17,9.2,2017/12/27 09:57,Expired
R000004617,21700507,BT00000007,12.75,21.14,2017/12/27 15:02,Expired
R000004618,21700507,BT00000005,4.9,16.25,2017/12/27 16:54,Expired
R000004619,21700509,BT00000005,10.49,11.45,2017/12/27 17:59,Expired
R000004620,21700506,BT00000006,13.24,4.96,2017/12/27 18:26,Expired
R000004621,21700508,BT00000003,4.89,12.51,2017/12/27 18:33,Expired
R000004622,21700509,BT00000002,10.93,23.63,2017/12/27 18:57,Expired
R000004623,21700509,BT00000006,14.4,23.67,2017/12/27 20:37,Expired
R000004624,21700519,BT00000005,12.61,22.15,2017/12/28 02:49,Expired
R000004625,21700516,BT00000003,13.5,7.16,2017/12/28 03:46,Expired
R000004626,21700516,BT00000006,13.4,14.67,2017/12/28 07:46,Expired
R000004628,21700527,BT00000001,23.09,18.9,2017/12/29 03:25,Expired
R000004629,21700524,BT00000005,12.18,6.45,2017/12/29 10:41,Expired
R000004630,21700526,BT00000006,24.34,23.72,2017/12/29 10:51,Expired
R000004631,21700524,BT00000002,6.54,9.15,2017/12/29 13:07,Expired
R000004632,21700526,BT00000007,23.79,18.42,2017/12/29 13:43,Expired
R000004633,21700533,BT00000006,18.64,14.01,2017/12/30 03:51,Expired
R000004634,21700532,BT00000007,22.18,15.65,2017/12/30 09:05,Expired
R000004635,21700530,BT00000002,20.51,18.29,2017/12/30 09:08,Expired
R000004636,21700533,BT00000007,16.08,21.46,2017/12/30 09:26,Expired
R000004637,21700530,BT00000006,23.33,24.86,2017/12/30 10:58,Expired
R000004638,21700532,BT00000003,18.36,19.7,2017/12/30 15:54,Expired
R000004639,21700536,BT00000005,18.71,14.38,2017/12/30 19:02,Expired
R000004640,21700543,BT00000007,7.93,3.04,2017/12/31 02:46,Expired
R000004641,21700539,BT00000004,15.13,3.46,2017/12/31 02:49,Expired
R000004642,21700538,BT00000001,11.57,2.54,2017/12/31 04:03,Expired
R000004643,21700539,BT00000006,19.24,8.87,2017/12/31 04:55,Expired
R000004644,21700538,BT00000004,20.08,16.5,2017/12/31 13:28,Expired
R000004645,21700543,BT00000005,20.46,14.61,2017/12/31 13:52,Expired
R000004646,21700544,BT00000001,10,22.57,2017/12/31 19:44,Expired
R000004647,21700545,BT00000002,6.21,24.37,2018/1/1 01:47,Expired
R000004648,21700547,BT00000001,23.37,7.48,2018/1/1 03:58,Expired
R000004649,21700550,BT00000002,3.72,23.15,2018/1/2 12:13,Expired
R000004650,21700552,BT00000006,4.15,8.37,2018/1/2 16:34,Expired
R000004651,21700563,BT00000006,4.93,9.86,2018/1/3 03:34,Expired
R000004652,21700556,BT00000007,17.6,20.63,2018/1/3 04:30,Expired
R000004653,21700559,BT00000003,22.35,5.04,2018/1/3 04:33,Expired
R000004654,21700565,BT00000001,15.33,14.62,2018/1/3 10:17,Expired
R000004655,21700557,BT00000006,18.25,15.14,2018/1/3 14:36,Expired
R000004656,21700557,BT00000005,16.97,23.53,2018/1/3 17:19,Expired
R000004657,21700555,BT00000004,3.43,23.34,2018/1/3 23:53,Expired
R000004658,21700567,BT00000001,7.21,3.64,2018/1/4 08:18,Expired
R000004659,21700566,BT00000003,9.32,11.1,2018/1/4 08:34,Expired
R000004660,21700574,BT00000005,1.93,16.12,2018/1/5 00:37,Expired
R000004661,21700573,BT00000007,4.15,2.4,2018/1/5 05:34,Expired
R000004662,21700573,BT00000002,11.27,7.02,2018/1/5 06:59,Expired
R000004663,21700571,BT00000001,7.32,24.1,2018/1/5 10:47,Expired
R000004664,21700577,BT00000003,3.56,12.89,2018/1/5 14:54,Expired
R000004665,21700575,BT00000002,12.66,4.65,2018/1/5 16:43,Expired
R000004666,21700571,BT00000006,4.19,6.48,2018/1/5 19:36,Expired
R000004667,21700572,BT00000005,7.39,23.9,2018/1/5 20:39,Expired
R000004668,21700582,BT00000003,11.8,14.83,2018/1/6 00:46,Expired
R000004669,21700586,BT00000005,18.92,9.36,2018/1/7 06:35,Expired
R000004670,21700590,BT00000004,14.19,20.34,2018/1/7 10:32,Expired
R000004671,21700590,BT00000003,21.44,8.03,2018/1/7 12:20,Expired
R000004672,21700587,BT00000001,10.99,24.66,2018/1/7 13:25,Expired
R000004674,21700590,BT00000005,16.25,13.15,2018/1/7 23:03,Expired
R000004675,21700592,BT00000004,6.89,14.98,2018/1/8 01:27,Expired
R000004676,21700598,BT00000002,19.06,14.34,2018/1/8 03:02,Expired
R000004677,21700595,BT00000001,14.32,18.32,2018/1/8 05:18,Expired
R000004678,21700594,BT00000006,12.95,3.43,2018/1/8 12:23,Expired
R000004679,21700591,BT00000005,19.45,2.49,2018/1/8 14:21,Expired
